nit,nombre,desc_ciiu_division,desc_ciuu_grupo,desc_ciiuu_clase,subsec
900756608,DESARROLLADORA ENCONCRETO SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
860048112,CONSTRUCCIONES ARRECIFE SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900661920,EL BOSQUE DE LAS PALMAS SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900938701,PACTAR DESARROLLADOR INMOBILIARIO S.A.S.,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890205645,MARVAL SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900172213,CONSTRUCTORA MURAGLIA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890913356,SOCIEDAD TECNICA CONSTRUCTORA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800046286,INVERSIONES PORVENIR SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900062553,CONSTRUCTORA Y COMERCIALIZADORA CAMU SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900719986,INVERSIONES Y CONSTRUCCIONES HC SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
860067697,ARPRO ARQUITECTOS INGENIEROS SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800185295,AMARILO SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890900836,CONHOGAR SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890703779,CONSTRUCCIONES Y URBANIZACIONES SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890917007,OPTIMA SAS VIVIENDA Y CONSTRUCCION,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900085546,CONSTRUCCIONES BUEN VIVIR SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
901345377,PROMOTORA SUNNO SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800086042,INACAR SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
860513493,CONSTRUCTORA BOLIVAR BOGOTA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900146118,CONSTRUCTORA HABITAT DE LOS ANDES SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900537884,ARANJUEZ CONSTRUCCIONES INMOBILIARIAS SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
901352292,INVERSIONES ROMAREA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
901343108,PROMOBODEGA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890911431,CONINSA RAMON H SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890942766,CONSTRUCTORA MONSERRATE DE COLOMBIA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900077235,CONSTRUSERVICIOS B Y H LTDA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800180264,MAYA Y ASOCIADOS SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
830509112,IARCO SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
806016554,GRUPO GALEANO GEORGE CONSTRUCTORES S A 3G CONSTRUC,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800018771,CONSTRUCTORA FLORMORADO S A S,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800096890,MUROS Y TECHOS SA INGENIEROS ARQUITECTOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
811020804,CONALTURA CONSTRUCCION Y VIVIENDA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
891101301,DUQUE RENGIFO S EN C,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800006608,MIPKO CONSTRUCTORES SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900088799,CONSTRUCTORA CONFUTURO LTDA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
830139876,DISENOS Y CONSTRUCCIONES DYCO SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900580136,INVERSIONES Y CONSTRUCCIONES LA CAROLINA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
810002455,CONSTRUCCIONES CFC Y ASOCIADOS SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
811032292,CONSTRUCTORA CAPITAL MEDELLIN SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900192711,CONSTRUCTORA CAPITAL BOGOTA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
816001249,ASUL SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
811046293,CONINTEL SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900735220,BSJ CONSTRUCCIONES SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800150443,CIA DE CONSTRUCTORES ASOCIADOS SA CASA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800235545,CONSTRUCTORA LOS MAYALES S.A.S,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
860069879,CONSTRUCTORA NACIONAL DE OBRAS CIVILES SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
830060858,AMBIENTTI CONSTRUCTORA INMOBILIARIA S A,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
804001897,INSTITUTO DE VIVIENDA DE INTERES SOCIAL,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
830096878,CONTRATISTAS ASESORES CONSTRUCTORES CONACO SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900180277,SKEMA PROMOTORA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
805016128,CONSTRUCTORA SOLANILLAS SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
819002380,CONSTRUCCIONES C.P. S.A.S.,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800192961,METROPOLI SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
830138043,PROYECTOS URBANOS DE COLOMBIA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890904041,ARQUITECTURA Y CONSTRUCCIONES S.A.S ARCONSA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800051984,CG CONSTRUCTORA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900215626,SUPERHAVIT AT SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800240724,APIROS SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900526489,GRAN MORADA CONSTRUCCIONES SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900417463,PHI CONSTRUCTURA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800053720,PROYECTAMOS Y EDIFICAMOS SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
891702877,CONSTRUCTORA JIMENEZ SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800182204,VAVILCO LTDA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
860000531,CUSEZAR S A,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800109273,CNV CONSTRUCCIONES SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900991209,PROMOTORA AMALFITANA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900397244,CONSTRUCTORA ALTOS DE LA ABADIA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
901516285,MORROS PARK SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800210309,DIPROCON INGENIERIA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
830006084,INVERSIONES PROMEXPORT SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
811037405,CENTRO SUR SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900991217,PROMOTORA MURANO CENTRO SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900325551,Q-BICA CONSTRUCTORA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900166862,CASACTIVA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
860037900,CONSTRUCTORA BOLIVAR CALI S A,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900651888,GRUPO BGR SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
805029384,BUENAVISTA CONSTRUCTORA Y PROMOTORA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900772924,ARQUITECTONIKA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900566187,CONSTRUCCIONES GIGA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
807006174,GRUPO INMOBILIARIO PAISAJE URBANO SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900329527,PROMOTORA GRUPO AREA S.A.,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900896331,RFP CONSTRUCTORES SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800239481,CONSTRUCTORA RODRIGUEZ BRINEZ SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
805030849,GRUPO NORMANDIA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
901513637,PROMOTORA ALTO BONITO SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800182895,ORBE SAS CONSTRUCCIONES,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800200598,PRODESA Y CIA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890206740,CONARING SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
860058070,CONSTRUCTORA COLPATRIA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900098143,ORGANIZACION EDYFICA SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900082107,CONSTRUCTORA CONTEX SAS BIC,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900324986,NUCLEO CONSTRUCTORA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
890909034,JAVIER LONDONO SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900170199,MANSOL CONSTRUCTORES LTDA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
800161633,CONSTRUCTORA LAS GALIAS S A,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900259154,OPA CONSTRUCTORES SA,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS RESIDENCIALES,EDIFICACIONES
900986856,LATAM LOGISTIC COL PROPCO COTA 1 SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES,EDIFICACIONES
901427695,TWO WAY STADIUM BARRANQUILLA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES,EDIFICACIONES
900436625,NETANYA SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES,EDIFICACIONES
900437196,CONSTRUCTORA MAG SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES,EDIFICACIONES
860074389,GRUPO EMPRESARIAL OIKOS SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES,EDIFICACIONES
900883552,BOGOTA OCCIDENTE SAS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS,CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES,EDIFICACIONES
900761657,PERIMETRAL ORIENTAL DE BOGOTA SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
800014246,ESTYMA ESTUDIOS Y MANEJOS SA,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
800186228,INGENIERIA DE VIAS SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
900788548,AUTOPISTA RIO MAGDALENA SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
901489697,CONCESIONARIA RUTAS DEL VALLE S.A.S,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
860024586,PAVIMENTOS COLOMBIA SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
800233881,LATINOAMERICANA DE CONSTRUCCIONES SA,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
890906388,PROCOPAL SA,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
900871368,CONCESIONARIA RUTA DEL CACAO S.A.S,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
901482899,CONCESIONARIA RUTA AL SUR,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
860077014,CONCAY SA,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
901151283,CAVOSA COLOMBIA SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
901009478,VIA 40 EXPRESS SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
890901110,CONSTRUCTORA CONCONCRETO SA,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
900964711,SOCIEDAD ANONIMA DE OBRAS Y SERVICIOS COPASA SUCUR,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
890917464,GISAICO SA,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
832006599,CSS CONSTRUCTORES SA,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
890932424,SP INGENIEROS SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
900903279,AUTOVIA NEIVA GIRARDOT SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
900018975,CASS CONSTRUCTORES SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
860005986,ICEIN SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
890113551,PAVIMENTO UNIVERSAL SA,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
901515242,AUTOPISTAS DEL CARIBE SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
901104394,CAVOSA OBRAS Y PROYECTOS SA,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
900763357,CONCESION PACIFICO TRES SAS,OBRAS DE INGENIERIA CIVIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL,OBRAS DE INFRAESTRUCTURA
