nombre_equipo,nit,news_id,participación,categoría,recomendación
Latino-Asian Brotherhood,830006051,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830006051,news26781,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830006051,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830006051,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,830006051,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830006084,news96105,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830006084,news96093,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830006084,news98342,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830006084,news96128,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830006084,news96073,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830006735,news57873,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,830006735,news97626,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830006735,news78091,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830006735,news97625,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830006735,news97634,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830008524,news96572,No aplica,Reputación,1.0
Latino-Asian Brotherhood,830008524,news98521,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830008524,news98547,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,830008524,news98524,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830008524,news29574,No aplica,Sostenibilidad,5.0
Latino-Asian Brotherhood,830008804,news17955,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830008804,news77808,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830008804,news77828,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830008804,news11528,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830008804,news38526,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830009573,news94778,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830009573,news44140,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830009573,news94746,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,830009573,news13594,No aplica,Reputación,4.0
Latino-Asian Brotherhood,830009573,news44177,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830009651,news98362,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830009651,news98380,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830009651,news96165,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830009651,news96142,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830009651,news17812,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,830010181,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830010181,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830010181,news98435,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,830010181,news17539,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830010181,news12859,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,830010337,news95396,No aplica,Reputación,1.0
Latino-Asian Brotherhood,830010337,news95400,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830010337,news25005,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830010337,news97872,No aplica,Innovación,4.0
Latino-Asian Brotherhood,830010337,news19891,No aplica,Reputación,5.0
Latino-Asian Brotherhood,830010738,news99849,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,830010738,news99818,No aplica,Macroeconomía,2.0
Latino-Asian Brotherhood,830010738,news14254,No aplica,Reputación,3.0
Latino-Asian Brotherhood,830010738,news99860,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,830010738,news99801,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830011337,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830011337,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830011337,news98435,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,830011337,news17539,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830011337,news27814,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830011616,news17955,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830011616,news96206,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830011616,news98425,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,830011616,news96201,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830011616,news96221,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830012587,news10058,No aplica,Reputación,1.0
Latino-Asian Brotherhood,830012587,news77171,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830012587,news14303,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830012587,news27002,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830012587,news77157,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830013774,news45363,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830013774,news38197,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830013774,news27553,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830013774,news16304,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830013774,news20590,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830021253,news74313,Sector,Otra,1.0
Latino-Asian Brotherhood,830021253,news22377,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830021253,news22328,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830021253,news70911,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830021253,news74310,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830024043,news97858,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,830024043,news95190,Sector,Otra,2.0
Latino-Asian Brotherhood,830024043,news95187,Sector,Otra,3.0
Latino-Asian Brotherhood,830024043,news27791,No aplica,Sostenibilidad,4.0
Latino-Asian Brotherhood,830024043,news99935,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830024104,news95598,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830024104,news96053,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830024104,news98277,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830024104,news96052,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,830024104,news96038,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830025149,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830025149,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830025149,news33238,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830025149,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,830025149,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830025205,news95889,No aplica,Reputación,1.0
Latino-Asian Brotherhood,830025205,news95151,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830025205,news95900,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830025205,news98226,No aplica,Reputación,4.0
Latino-Asian Brotherhood,830025205,news98229,No aplica,Reputación,5.0
Latino-Asian Brotherhood,830025281,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830025281,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830025281,news98435,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,830025281,news17539,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830025281,news96344,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830027231,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830027231,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830027231,news98435,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,830027231,news17539,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830027231,news27814,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830027386,news95531,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830027386,news95582,No aplica,Reputación,2.0
Latino-Asian Brotherhood,830027386,news97940,No aplica,Sostenibilidad,3.0
Latino-Asian Brotherhood,830027386,news91932,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830027386,news95577,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830029703,news14303,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830029703,news48170,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830029703,news40754,Sector,Reputación,3.0
Latino-Asian Brotherhood,830029703,news35991,No aplica,Reputación,4.0
Latino-Asian Brotherhood,830029703,news15986,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830035217,news25273,Sector,Reputación,1.0
Latino-Asian Brotherhood,830035217,news10323,Sector,Otra,2.0
Latino-Asian Brotherhood,830035217,news97158,Sector,Otra,3.0
Latino-Asian Brotherhood,830035217,news57045,Sector,Regulaciones,4.0
Latino-Asian Brotherhood,830035217,news97174,Sector,Reputación,5.0
Latino-Asian Brotherhood,830036108,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830036108,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830036108,news98435,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,830036108,news17539,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830036108,news12859,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,830036921,news30818,Sector,Otra,1.0
Latino-Asian Brotherhood,830036921,news30810,Sector,Otra,2.0
Latino-Asian Brotherhood,830036921,news95494,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830036921,news95496,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830036921,news95461,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830037946,news96344,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830037946,news98466,No aplica,Regulaciones,2.0
Latino-Asian Brotherhood,830037946,news98516,No aplica,Reputación,3.0
Latino-Asian Brotherhood,830037946,news75338,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,830037946,news47704,No aplica,Macroeconomía,5.0
Latino-Asian Brotherhood,830038885,news87925,Sector,Otra,1.0
Latino-Asian Brotherhood,830038885,news96925,Sector,Alianza,2.0
Latino-Asian Brotherhood,830038885,news86649,Sector,Otra,3.0
Latino-Asian Brotherhood,830038885,news17461,Sector,Otra,4.0
Latino-Asian Brotherhood,830038885,news96907,No aplica,Reputación,5.0
Latino-Asian Brotherhood,830039854,news18687,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830039854,news97858,No aplica,Macroeconomía,2.0
Latino-Asian Brotherhood,830039854,news95228,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830039854,news95195,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830039854,news97841,No aplica,Reputación,5.0
Latino-Asian Brotherhood,830040709,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830040709,news26781,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830040709,news49545,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830040709,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,830040709,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830041054,news99754,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830041054,news99752,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830041054,news21413,No aplica,Reputación,3.0
Latino-Asian Brotherhood,830041054,news99753,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830041054,news74310,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830042244,news45363,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830042244,news27553,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830042244,news20590,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830042244,news98934,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830042244,news98912,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830043084,news89002,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830043084,news95152,No aplica,Sostenibilidad,2.0
Latino-Asian Brotherhood,830043084,news95136,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,830043084,news95143,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830043084,news27791,No aplica,Sostenibilidad,5.0
Latino-Asian Brotherhood,830044266,news17955,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830044266,news10950,No aplica,Macroeconomía,2.0
Latino-Asian Brotherhood,830044266,news96206,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830044266,news98425,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,830044266,news65013,No aplica,Reputación,5.0
Latino-Asian Brotherhood,830046582,news15270,Sector,Otra,1.0
Latino-Asian Brotherhood,830046582,news99517,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830046582,news96734,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830046582,news96721,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830046582,news96740,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830046757,news99849,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,830046757,news97475,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830046757,news97492,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830046757,news97479,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,830046757,news24286,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830047537,news31233,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830047537,news19244,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830047537,news98732,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,830047537,news98724,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,830047537,news96843,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,830055643,news31233,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830055643,news19244,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830055643,news14427,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830055643,news14467,No aplica,Macroeconomía,4.0
Latino-Asian Brotherhood,830055643,news96738,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830055791,news45363,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830055791,news27553,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830055791,news20590,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830055791,news98934,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830055791,news12839,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830057706,news84452,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,830057706,news40109,No aplica,Reputación,2.0
Latino-Asian Brotherhood,830057706,news84461,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,830057706,news40105,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830057706,news16986,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830058533,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830058533,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830058533,news98435,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,830058533,news17539,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830058533,news27814,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830059718,news14740,No aplica,Reputación,1.0
Latino-Asian Brotherhood,830059718,news99069,No aplica,Reputación,2.0
Latino-Asian Brotherhood,830059718,news52430,No aplica,Sostenibilidad,3.0
Latino-Asian Brotherhood,830059718,news99073,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,830059718,news97014,No aplica,Regulaciones,5.0
Latino-Asian Brotherhood,830060331,news65467,No aplica,Macroeconomía,1.0
Latino-Asian Brotherhood,830060331,news65468,No aplica,Macroeconomía,2.0
Latino-Asian Brotherhood,830060331,news14467,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,830060331,news14444,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830060331,news62912,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830060858,news96105,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830060858,news96093,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830060858,news98342,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830060858,news96128,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830060858,news96073,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830063506,news96572,No aplica,Reputación,1.0
Latino-Asian Brotherhood,830063506,news98521,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830063506,news98547,No aplica,Macroeconomía,3.0
Latino-Asian Brotherhood,830063506,news98524,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830063506,news29574,No aplica,Sostenibilidad,5.0
Latino-Asian Brotherhood,830063800,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830063800,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830063800,news33238,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830063800,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,830063800,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830065063,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830065063,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830065063,news98435,No aplica,Regulaciones,3.0
Latino-Asian Brotherhood,830065063,news47205,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830065063,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830065842,news28422,Sector,Otra,1.0
Latino-Asian Brotherhood,830065842,news16888,Sector,Otra,2.0
Latino-Asian Brotherhood,830065842,news28392,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830065842,news26868,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830065842,news48569,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830066626,news38104,No aplica,Descartable,1.0
Latino-Asian Brotherhood,830066626,news97310,No aplica,Reputación,2.0
Latino-Asian Brotherhood,830066626,news99425,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830066626,news97279,No aplica,Descartable,4.0
Latino-Asian Brotherhood,830066626,news34365,No aplica,Innovación,5.0
Latino-Asian Brotherhood,830067414,news98453,No aplica,Regulaciones,1.0
Latino-Asian Brotherhood,830067414,news49545,No aplica,Descartable,2.0
Latino-Asian Brotherhood,830067414,news33238,No aplica,Descartable,3.0
Latino-Asian Brotherhood,830067414,news98435,No aplica,Regulaciones,4.0
Latino-Asian Brotherhood,830067414,news17539,No aplica,Descartable,5.0
Latino-Asian Brotherhood,830068119,news36967,No aplica,Reputación,1.0
Latino-Asian Brotherhood,830068119,news98453,No aplica,Regulaciones,2.0
Latino-Asian Brotherhood,830068119,news49545,No aplica,Descartable,3.0
