nombre_equipo,nit,news_id,participación,categoría
Latino-Asian Brotherhood,830012587,news26986,No aplica,Descartable
Latino-Asian Brotherhood,830012587,news88144,No aplica,Descartable
Latino-Asian Brotherhood,830012587,news77117,No aplica,Descartable
Latino-Asian Brotherhood,830012587,news32084,No aplica,Reputación
Latino-Asian Brotherhood,830013774,news98922,No aplica,Descartable
Latino-Asian Brotherhood,830013774,news13692,No aplica,Descartable
Latino-Asian Brotherhood,830013774,news95824,No aplica,Reputación
Latino-Asian Brotherhood,830013774,news10064,No aplica,Innovación
Latino-Asian Brotherhood,830013774,news51383,No aplica,Alianza
Latino-Asian Brotherhood,830021253,news74319,No aplica,Descartable
Latino-Asian Brotherhood,830021253,news74313,No aplica,Descartable
Latino-Asian Brotherhood,830021253,news22385,No aplica,Descartable
Latino-Asian Brotherhood,830021253,news22377,No aplica,Descartable
Latino-Asian Brotherhood,830021253,news74331,No aplica,Descartable
Latino-Asian Brotherhood,830024043,news95187,No aplica,Descartable
Latino-Asian Brotherhood,830024043,news99969,No aplica,Descartable
Latino-Asian Brotherhood,830024043,news97858,No aplica,Macroeconomía
Latino-Asian Brotherhood,830024043,news99935,No aplica,Descartable
Latino-Asian Brotherhood,830024043,news99930,No aplica,Descartable
Latino-Asian Brotherhood,830024104,news77050,No aplica,Reputación
Latino-Asian Brotherhood,830024104,news98294,No aplica,Descartable
Latino-Asian Brotherhood,830024104,news96060,No aplica,Reputación
Latino-Asian Brotherhood,830024104,news96053,No aplica,Descartable
Latino-Asian Brotherhood,830024104,news11554,No aplica,Descartable
Latino-Asian Brotherhood,830025149,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830025149,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830025149,news96466,No aplica,Descartable
Latino-Asian Brotherhood,830025149,news29373,No aplica,Innovación
Latino-Asian Brotherhood,830025149,news96443,No aplica,Descartable
Latino-Asian Brotherhood,830025205,news98223,No aplica,Descartable
Latino-Asian Brotherhood,830025205,news95889,No aplica,Reputación
Latino-Asian Brotherhood,830025205,news13694,No aplica,Descartable
Latino-Asian Brotherhood,830025205,news95151,No aplica,Descartable
Latino-Asian Brotherhood,830025205,news95861,No aplica,Descartable
Latino-Asian Brotherhood,830025281,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830025281,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830025281,news27814,No aplica,Descartable
Latino-Asian Brotherhood,830025281,news18241,No aplica,Descartable
Latino-Asian Brotherhood,830025281,news32180,No aplica,Descartable
Latino-Asian Brotherhood,830027231,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830027231,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830027231,news27814,No aplica,Descartable
Latino-Asian Brotherhood,830027231,news18241,No aplica,Descartable
Latino-Asian Brotherhood,830027231,news32180,No aplica,Descartable
Latino-Asian Brotherhood,830027386,news97933,Sector,Otra
Latino-Asian Brotherhood,830027386,news97929,No aplica,Macroeconomía
Latino-Asian Brotherhood,830027386,news97940,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830027386,news39639,No aplica,Descartable
Latino-Asian Brotherhood,830027386,news97927,No aplica,Descartable
Latino-Asian Brotherhood,830029703,news48170,No aplica,Descartable
Latino-Asian Brotherhood,830029703,news35948,No aplica,Descartable
Latino-Asian Brotherhood,830029703,news35976,No aplica,Descartable
Latino-Asian Brotherhood,830029703,news88144,No aplica,Descartable
Latino-Asian Brotherhood,830029703,news48122,No aplica,Descartable
Latino-Asian Brotherhood,830035217,news83989,Sector,Macroeconomía
Latino-Asian Brotherhood,830035217,news57045,Sector,Regulaciones
Latino-Asian Brotherhood,830035217,news97158,Sector,Otra
Latino-Asian Brotherhood,830035217,news10323,No aplica,Descartable
Latino-Asian Brotherhood,830035217,news97174,No aplica,Reputación
Latino-Asian Brotherhood,830036108,news18085,No aplica,Macroeconomía
Latino-Asian Brotherhood,830036108,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830036108,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830036108,news96359,No aplica,Descartable
Latino-Asian Brotherhood,830036108,news46243,No aplica,Descartable
Latino-Asian Brotherhood,830036921,news30818,No aplica,Descartable
Latino-Asian Brotherhood,830036921,news95496,No aplica,Descartable
Latino-Asian Brotherhood,830036921,news97933,Sector,Otra
Latino-Asian Brotherhood,830036921,news97929,No aplica,Macroeconomía
Latino-Asian Brotherhood,830036921,news97940,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830037946,news34768,No aplica,Macroeconomía
Latino-Asian Brotherhood,830037946,news98466,No aplica,Regulaciones
Latino-Asian Brotherhood,830037946,news98475,No aplica,Regulaciones
Latino-Asian Brotherhood,830037946,news98483,No aplica,Descartable
Latino-Asian Brotherhood,830037946,news40761,No aplica,Descartable
Latino-Asian Brotherhood,830038885,news17461,No aplica,Descartable
Latino-Asian Brotherhood,830038885,news21848,Cliente,Regulaciones
Latino-Asian Brotherhood,830038885,news21822,No aplica,Regulaciones
Latino-Asian Brotherhood,830038885,news96901,No aplica,Descartable
Latino-Asian Brotherhood,830038885,news87925,No aplica,Descartable
Latino-Asian Brotherhood,830039854,news40378,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830039854,news97841,No aplica,Reputación
Latino-Asian Brotherhood,830039854,news18687,No aplica,Descartable
Latino-Asian Brotherhood,830039854,news25237,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830039854,news36097,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830040709,news26781,No aplica,Descartable
Latino-Asian Brotherhood,830040709,news16294,No aplica,Descartable
Latino-Asian Brotherhood,830040709,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830040709,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830040709,news27814,No aplica,Descartable
Latino-Asian Brotherhood,830041054,news99754,No aplica,Descartable
Latino-Asian Brotherhood,830041054,news74310,No aplica,Descartable
Latino-Asian Brotherhood,830041054,news99753,No aplica,Descartable
Latino-Asian Brotherhood,830041054,news33953,No aplica,Reputación
Latino-Asian Brotherhood,830041054,news13692,No aplica,Descartable
Latino-Asian Brotherhood,830042244,news98922,No aplica,Descartable
Latino-Asian Brotherhood,830042244,news13692,No aplica,Descartable
Latino-Asian Brotherhood,830042244,news95824,No aplica,Reputación
Latino-Asian Brotherhood,830042244,news10064,No aplica,Innovación
Latino-Asian Brotherhood,830042244,news51383,No aplica,Alianza
Latino-Asian Brotherhood,830043084,news97820,No aplica,Macroeconomía
Latino-Asian Brotherhood,830043084,news89002,No aplica,Regulaciones
Latino-Asian Brotherhood,830043084,news69123,No aplica,Descartable
Latino-Asian Brotherhood,830043084,news95130,No aplica,Reputación
Latino-Asian Brotherhood,830043084,news15032,No aplica,Descartable
Latino-Asian Brotherhood,830044266,news50593,No aplica,Reputación
Latino-Asian Brotherhood,830044266,news17955,No aplica,Descartable
Latino-Asian Brotherhood,830044266,news73944,No aplica,Alianza
Latino-Asian Brotherhood,830044266,news10959,No aplica,Descartable
Latino-Asian Brotherhood,830044266,news10994,No aplica,Descartable
Latino-Asian Brotherhood,830046582,news15270,Sector,Otra
Latino-Asian Brotherhood,830046582,news99517,Sector,Otra
Latino-Asian Brotherhood,830046582,news99519,Sector,Otra
Latino-Asian Brotherhood,830046582,news99509,Sector,Otra
Latino-Asian Brotherhood,830046582,news99497,Sector,Otra
Latino-Asian Brotherhood,830046757,news12601,No aplica,Descartable
Latino-Asian Brotherhood,830046757,news82902,No aplica,Descartable
Latino-Asian Brotherhood,830046757,news97462,No aplica,Descartable
Latino-Asian Brotherhood,830046757,news24286,No aplica,Descartable
Latino-Asian Brotherhood,830046757,news99030,No aplica,Macroeconomía
Latino-Asian Brotherhood,830047537,news98729,No aplica,Macroeconomía
Latino-Asian Brotherhood,830047537,news97671,No aplica,Reputación
Latino-Asian Brotherhood,830047537,news97640,No aplica,Descartable
Latino-Asian Brotherhood,830047537,news94528,No aplica,Descartable
Latino-Asian Brotherhood,830047537,news98732,No aplica,Regulaciones
Latino-Asian Brotherhood,830055643,news15611,No aplica,Descartable
Latino-Asian Brotherhood,830055643,news90290,No aplica,Descartable
Latino-Asian Brotherhood,830055643,news14451,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830055643,news38194,No aplica,Descartable
Latino-Asian Brotherhood,830055643,news16164,No aplica,Descartable
Latino-Asian Brotherhood,830055791,news98922,No aplica,Descartable
Latino-Asian Brotherhood,830055791,news13692,No aplica,Descartable
Latino-Asian Brotherhood,830055791,news95824,No aplica,Reputación
Latino-Asian Brotherhood,830055791,news10064,No aplica,Innovación
Latino-Asian Brotherhood,830055791,news51383,No aplica,Alianza
Latino-Asian Brotherhood,830057706,news84478,No aplica,Descartable
Latino-Asian Brotherhood,830057706,news40105,No aplica,Descartable
Latino-Asian Brotherhood,830057706,news16986,No aplica,Descartable
Latino-Asian Brotherhood,830057706,news23894,No aplica,Descartable
Latino-Asian Brotherhood,830057706,news84490,No aplica,Descartable
Latino-Asian Brotherhood,830058533,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830058533,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830058533,news27814,No aplica,Descartable
Latino-Asian Brotherhood,830058533,news18241,No aplica,Descartable
Latino-Asian Brotherhood,830058533,news32180,No aplica,Descartable
Latino-Asian Brotherhood,830059718,news52430,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830059718,news99042,No aplica,Descartable
Latino-Asian Brotherhood,830059718,news97014,No aplica,Regulaciones
Latino-Asian Brotherhood,830059718,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830059718,news39630,No aplica,Descartable
Latino-Asian Brotherhood,830060331,news16305,No aplica,Descartable
Latino-Asian Brotherhood,830060331,news62912,No aplica,Descartable
Latino-Asian Brotherhood,830060331,news49193,No aplica,Reputación
Latino-Asian Brotherhood,830060331,news14869,No aplica,Reputación
Latino-Asian Brotherhood,830060331,news40757,No aplica,Descartable
Latino-Asian Brotherhood,830060858,news96065,No aplica,Descartable
Latino-Asian Brotherhood,830060858,news35062,No aplica,Descartable
Latino-Asian Brotherhood,830060858,news96062,No aplica,Descartable
Latino-Asian Brotherhood,830060858,news96093,No aplica,Descartable
Latino-Asian Brotherhood,830060858,news98331,No aplica,Descartable
Latino-Asian Brotherhood,830063506,news98547,No aplica,Macroeconomía
Latino-Asian Brotherhood,830063506,news96572,No aplica,Reputación
Latino-Asian Brotherhood,830063506,news97820,No aplica,Macroeconomía
Latino-Asian Brotherhood,830063506,news50871,No aplica,Descartable
Latino-Asian Brotherhood,830063506,news98521,No aplica,Descartable
Latino-Asian Brotherhood,830063800,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830063800,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830063800,news96466,No aplica,Descartable
Latino-Asian Brotherhood,830063800,news96443,No aplica,Descartable
Latino-Asian Brotherhood,830063800,news27814,No aplica,Descartable
Latino-Asian Brotherhood,830065063,news18085,No aplica,Macroeconomía
Latino-Asian Brotherhood,830065063,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830065063,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830065063,news47212,No aplica,Descartable
Latino-Asian Brotherhood,830065063,news96359,No aplica,Descartable
Latino-Asian Brotherhood,830065842,news28392,No aplica,Descartable
Latino-Asian Brotherhood,830065842,news16617,No aplica,Regulaciones
Latino-Asian Brotherhood,830065842,news13721,No aplica,Descartable
Latino-Asian Brotherhood,830065842,news80761,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830065842,news16888,No aplica,Descartable
Latino-Asian Brotherhood,830066626,news99436,No aplica,Descartable
Latino-Asian Brotherhood,830066626,news97279,No aplica,Descartable
Latino-Asian Brotherhood,830066626,news99425,No aplica,Descartable
Latino-Asian Brotherhood,830066626,news99421,No aplica,Reputación
Latino-Asian Brotherhood,830066626,news99418,No aplica,Descartable
Latino-Asian Brotherhood,830067414,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830067414,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830067414,news96466,No aplica,Descartable
Latino-Asian Brotherhood,830067414,news96443,No aplica,Descartable
Latino-Asian Brotherhood,830067414,news27814,No aplica,Descartable
Latino-Asian Brotherhood,830068119,news25005,No aplica,Descartable
Latino-Asian Brotherhood,830068119,news30081,No aplica,Descartable
Latino-Asian Brotherhood,830068119,news36967,No aplica,Reputación
Latino-Asian Brotherhood,830068119,news98453,No aplica,Regulaciones
Latino-Asian Brotherhood,830068119,news83002,No aplica,Reputación
Latino-Asian Brotherhood,830069311,news95187,No aplica,Descartable
Latino-Asian Brotherhood,830069311,news15032,No aplica,Descartable
Latino-Asian Brotherhood,830069311,news99997,No aplica,Macroeconomía
Latino-Asian Brotherhood,830069311,news56293,No aplica,Reputación
Latino-Asian Brotherhood,830069311,news95190,No aplica,Descartable
Latino-Asian Brotherhood,830070527,news17461,No aplica,Descartable
Latino-Asian Brotherhood,830070527,news96901,No aplica,Descartable
Latino-Asian Brotherhood,830070527,news87925,No aplica,Descartable
Latino-Asian Brotherhood,830070527,news96925,No aplica,Alianza
Latino-Asian Brotherhood,830070527,news13364,No aplica,Reputación
Latino-Asian Brotherhood,830074222,news12614,No aplica,Descartable
Latino-Asian Brotherhood,830074222,news47371,No aplica,Descartable
Latino-Asian Brotherhood,830074222,news47373,No aplica,Descartable
Latino-Asian Brotherhood,830074222,news95289,No aplica,Descartable
Latino-Asian Brotherhood,830074222,news97841,No aplica,Reputación
Latino-Asian Brotherhood,830077032,news17461,No aplica,Descartable
Latino-Asian Brotherhood,830077032,news96901,No aplica,Descartable
Latino-Asian Brotherhood,830077032,news87925,No aplica,Descartable
Latino-Asian Brotherhood,830077032,news96925,No aplica,Alianza
Latino-Asian Brotherhood,830077032,news13364,No aplica,Reputación
Latino-Asian Brotherhood,830077866,news64693,No aplica,Descartable
Latino-Asian Brotherhood,830077866,news99746,No aplica,Descartable
Latino-Asian Brotherhood,830077866,news11364,No aplica,Descartable
Latino-Asian Brotherhood,830077866,news32150,No aplica,Descartable
Latino-Asian Brotherhood,830077866,news64615,No aplica,Descartable
Latino-Asian Brotherhood,830078512,news17461,No aplica,Descartable
Latino-Asian Brotherhood,830078512,news96901,No aplica,Descartable
Latino-Asian Brotherhood,830078512,news87925,No aplica,Descartable
Latino-Asian Brotherhood,830078512,news96925,No aplica,Alianza
Latino-Asian Brotherhood,830078512,news21966,No aplica,Reputación
Latino-Asian Brotherhood,830078515,news77385,Sector,Reputación
Latino-Asian Brotherhood,830078515,news98861,No aplica,Descartable
Latino-Asian Brotherhood,830078515,news98880,No aplica,Descartable
Latino-Asian Brotherhood,830078515,news14451,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830078515,news98876,No aplica,Descartable
Latino-Asian Brotherhood,830078644,news17819,No aplica,Descartable
Latino-Asian Brotherhood,830078644,news95452,No aplica,Descartable
Latino-Asian Brotherhood,830078644,news97914,No aplica,Macroeconomía
Latino-Asian Brotherhood,830078644,news95447,No aplica,Sostenibilidad
Latino-Asian Brotherhood,830078644,news95454,No aplica,Descartable
Latino-Asian Brotherhood,830079479,news99746,No aplica,Descartable
Latino-Asian Brotherhood,830079479,news11364,No aplica,Descartable
Latino-Asian Brotherhood,830079479,news25648,No aplica,Descartable
Latino-Asian Brotherhood,830079479,news25663,No aplica,Reputación
Latino-Asian Brotherhood,830079479,news99743,No aplica,Descartable
Latino-Asian Brotherhood,830081407,news75338,Sector,Macroeconomía
Latino-Asian Brotherhood,830081407,news94824,Sector,Macroeconomía
